ACADEMIE;N°Département;DEPARTEMENT;COMMUNE;UAI tête de réseau;NUMERO;NOM DE L'ETABLISSEMENT;TYPE_DETABLISSEMENT;EP;circonscription ;contact collège ou circonscription 
VERSAILLES;92;HAUTS-DE-SEINE;COLOMBES;0921675W;0921675W;MARGUERITE DURAS;COLLEGE;REP;;ce.0921675W@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;COLOMBES;0921675W;0920194L;CHARLES PEGUY A;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN COLOMBES I;ce.0922534E@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;COLOMBES;0921675W;0920317V;CHARLES PEGUY B;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN COLOMBES I;ce.0922534E@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;COLOMBES;0921675W;0921689L;HENRI MARTIN;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN COLOMBES I;ce.0922534E@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;COLOMBES;0921675W;0922050D;BUFFON;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN COLOMBES I;ce.0922534E@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;COLOMBES;0921675W;0922749N;SIMONE VEIL;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN COLOMBES I;ce.0922534E@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;COLOMBES;0921675W;0920463D;CHARLES PEGUY;ECOLE MATERNELLE;REP;IEN COLOMBES I;ce.0922534E@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;COLOMBES;0921675W;0920473P;CHARLES PERRAULT;ECOLE MATERNELLE;REP;IEN COLOMBES I;ce.0922534E@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;COLOMBES;0921675W;0920483A;HENRI MARTIN;ECOLE MATERNELLE;REP;IEN COLOMBES I;ce.0922534E@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;COLOMBES;0921675W;0920616V;BUFFON;ECOLE MATERNELLE;REP;IEN COLOMBES I;ce.0922534E@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;GENNEVILLIERS;0921157H;0921157H;EDOUARD VAILLANT;COLLEGE;REP;;ce.0921157H@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;GENNEVILLIERS;0921157H;0920289P;LES GRESILLONS A;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN GENNEVILLIERS;ce.0922170J@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;GENNEVILLIERS;0921157H;0920415B;LES GRESILLONS B;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN GENNEVILLIERS;ce.0922170J@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;GENNEVILLIERS;0921157H;0922885L;ANATOLE FRANCE a;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN GENNEVILLIERS;ce.0922170J@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;GENNEVILLIERS;0921157H;0922886M;ANATOLE FRANCE B;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN GENNEVILLIERS;ce.0922170J@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;GENNEVILLIERS;0921157H;0922734X;LUCIE ET RAYMOND AUBRAC;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN GENNEVILLIERS;ce.0922170J@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;GENNEVILLIERS;0921157H;0920543R;LES GRESILLONS;ECOLE MATERNELLE;REP;IEN GENNEVILLIERS;ce.0922170J@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;GENNEVILLIERS;0921157H;0920621A;ANATOLE FRANCE;ECOLE MATERNELLE;REP;IEN GENNEVILLIERS;ce.0922170J@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;GENNEVILLIERS;0921157H;0921606W;BERTHE MORISOT;ECOLE MATERNELLE;REP;IEN GENNEVILLIERS;ce.0922170J@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;GENNEVILLIERS;0921157H;0922581F;LOUISE MICHEL;ECOLE MATERNELLE;REP;IEN GENNEVILLIERS;ce.0922170J@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;GENNEVILLIERS;0921157H;0922785C;LUCIE ET RAYMOND AUBRAC;ECOLE MATERNELLE;REP;IEN GENNEVILLIERS;ce.0922170J@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0920594W;0920594W;REPUBLIQUE;COLLEGE;REP;;ce.0920594W@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0920594W;0921525H;JOINVILLE;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN NANTERRE I;ce.0922174N@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0920594W;0922051E;LA FONTAINE;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN NANTERRE I;ce.0922174N@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0920594W;0922138Z;LES PAQUERETTES;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN NANTERRE I;ce.0922174N@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0920594W;0921844E;ANATOLE FRANCE;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN NANTERRE I;ce.0922174N@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0920594W;0920538K;LES PAQUERETTES;ECOLE MATERNELLE;REP;IEN NANTERRE I;ce.0922174N@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0920594W;0920679N;LA FONTAINE;ECOLE MATERNELLE;REP;IEN NANTERRE I;ce.0922174N@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0920594W;0921521D;JOINVILLE;ECOLE MATERNELLE;REP;IEN NANTERRE I;ce.0922174N@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0920882J;0920882J;VICTOR HUGO;COLLEGE;REP;;ce.0920882J@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0920882J;0921686H;HONORE DE BALZAC;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN NANTERRE II;ce.0922175P@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0920882J;0922229Y;LUCIE AUBRAC;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN NANTERRE II;ce.0922175P@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0920882J;0920507B;BALZAC;ECOLE MATERNELLE;REP;IEN NANTERRE II;ce.0922175P@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0920882J;0920574Z;SOUFFLOT;ECOLE MATERNELLE;REP;IEN NANTERRE II;ce.0922175P@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0921394R;0921394R;ANDRE DOUCET;COLLEGE;REP;;ce.0921394R@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0921394R;0922087U;HENRI WALLON;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN NANTERRE II;ce.0922175P@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0921394R;0922107R;VOLTAIRE;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN NANTERRE II;ce.0922175P@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0921394R;0920570V;EUGENIE COTTON;ECOLE MATERNELLE;REP;IEN NANTERRE II;ce.0922175P@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0921394R;0921358B;HENRI WALLON;ECOLE MATERNELLE;REP;IEN NANTERRE II;ce.0922175P@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0921940J;0921940J;PAUL ELUARD;COLLEGE;REP;;ce.0921940J@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0921940J;0921708G;MAXIME GORKI;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN NANTERRE I;ce.0922174N@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0921940J;0922047A;ELSA TRIOLET;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN NANTERRE I;ce.0922174N@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;NANTERRE;0921940J;0921799F;MAXIME GORKI;ECOLE MATERNELLE;REP;IEN NANTERRE I;ce.0922174N@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;VILLENEUVE-LA-GARENNE;0921159K;0921159K;EDOUARD MANET;COLLEGE;REP;;ce.0921159K@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;VILLENEUVE-LA-GARENNE;0921159K;0920217L;JULES VERNE A;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN VILLENEUVE-LA-GARENNE;ce.0922530A@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;VILLENEUVE-LA-GARENNE;0921159K;0920340V;JULES VERNE B;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN VILLENEUVE-LA-GARENNE;ce.0922530A@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;VILLENEUVE-LA-GARENNE;0921159K;0920494M;JULES VERNE;ECOLE MATERNELLE;REP;IEN VILLENEUVE-LA-GARENNE;ce.0922530A@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;VILLENEUVE-LA-GARENNE;0921159K;0920498S;CHARLES PERRAULT;ECOLE MATERNELLE;REP;IEN VILLENEUVE-LA-GARENNE;ce.0922530A@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;VILLENEUVE-LA-GARENNE;0921159K;0920650G;JEAN JAURES;ECOLE MATERNELLE;REP;IEN VILLENEUVE-LA-GARENNE;ce.0922530A@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;VILLENEUVE-LA-GARENNE;0921159K;0922554B;JEAN DE LA FONTAINE;ECOLE MATERNELLE;REP;IEN VILLENEUVE-LA-GARENNE;ce.0922530A@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;VILLENEUVE-LA-GARENNE;0921543C;0921543C;GEORGES POMPIDOU;COLLEGE;REP;;ce.0921543C@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;VILLENEUVE-LA-GARENNE;0921543C;0920432V;JEAN MOULIN B;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN VILLENEUVE-LA-GARENNE;ce.0922530A@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;VILLENEUVE-LA-GARENNE;0921543C;0920648E;JEAN MOULIN A;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN VILLENEUVE-LA-GARENNE;ce.0922530A@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;VILLENEUVE-LA-GARENNE;0921543C;0921145V;PIERRE DE COUBERTIN A;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN VILLENEUVE-LA-GARENNE;ce.0922530A@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;VILLENEUVE-LA-GARENNE;0921543C;0921272H;PIERRE DE COUBERTIN B;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN VILLENEUVE-LA-GARENNE;ce.0922530A@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;VILLENEUVE-LA-GARENNE;0921543C;0920630K;JEAN MOULIN;ECOLE MATERNELLE;REP;IEN VILLENEUVE-LA-GARENNE;ce.0922530A@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;VILLENEUVE-LA-GARENNE;0921543C;0920954M;PIERRE DE COUBERTIN;ECOLE MATERNELLE;REP;IEN VILLENEUVE-LA-GARENNE;ce.0922530A@ac-versailles.fr
VERSAILLES;92;HAUTS-DE-SEINE;VILLENEUVE-LA-GARENNE;0921543C;0921994T;SONIA DELAUNAY;ECOLE MATERNELLE;REP;IEN VILLENEUVE-LA-GARENNE;ce.0922530A@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0950885W;0950885W;IRENE JOLIOT-CURIE;COLLEGE;REP;;ce.0950885W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0950885W;0950063C;JULES FERRY;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0950885W;0950073N;ORGEMONT;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0950885W;0950078U;JOLIOT CURIE;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0950885W;0950584U;JULES FERRY;ECOLE MATERNELLE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0950885W;0950589Z;ORGEMONT;ECOLE MATERNELLE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0950885W;0950593D;IRENE JOLIOT CURIE;ECOLE MATERNELLE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951094Y;0951094Y;PAUL VAILLANT COUTURIER;COLLEGE;REP;;ce.0951094Y@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951094Y;0950060Z;JEAN MACE;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL NORD;ce.0951018R@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951094Y;0950061A;P VAILLANT COUTURIER 1;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL NORD;ce.0951018R@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951094Y;0950062B;P VAILLANT COUTURIER 2;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL NORD;ce.0951018R@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951094Y;0952286U;LES AUGUSTINS;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL NORD;ce.0951018R@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951094Y;0950583T;PAUL VAILLANT COUTURIER;ECOLE MATERNELLE;REP;IEN ARGENTEUIL NORD;ce.0951018R@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951094Y;0950590A;JEAN MACE;ECOLE MATERNELLE;REP;IEN ARGENTEUIL NORD;ce.0951018R@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951094Y;0951745F;JACQUES PREVERT;ECOLE MATERNELLE;REP;IEN ARGENTEUIL NORD;ce.0951018R@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951138W;0951138W;JEAN-JACQUES ROUSSEAU;COLLEGE;REP;;ce.0951138W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951138W;0950058X;AMBROISE THOMAS;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951138W;0951113U;JEAN-JACQUES ROUSSEAU;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951138W;0952245Z;SIMONE VEIL;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951138W;0950581R;AMBROISE THOMAS;ECOLE MATERNELLE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951138W;0951112T;JEAN-JACQUES ROUSSEAU;ECOLE MATERNELLE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951138W;0952144P;ANNE FRANK;ECOLE MATERNELLE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951139X;0951139X;ALBERT CAMUS;COLLEGE;REP;;ce.0951139X@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951139X;0950065E;JULES GUESDE 1;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL-BEZONS;ce.0951023W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951139X;0950066F;JULES GUESDE 2;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL-BEZONS;ce.0951023W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951139X;0950951T;PAUL LANGEVIN 2;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL-BEZONS;ce.0951023W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951139X;0950585V;JULES GUESDE;ECOLE MATERNELLE;REP;IEN ARGENTEUIL-BEZONS;ce.0951023W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951139X;0951187Z;PAUL LANGEVIN 2;ECOLE MATERNELLE;REP;IEN ARGENTEUIL-BEZONS;ce.0951023W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951139X;0951813E;JEAN JAURES;ECOLE MATERNELLE;REP;IEN ARGENTEUIL-BEZONS;ce.0951023W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951230W;0951230W;EUGENIE COTTON;COLLEGE;REP;;ce.0951230W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951230W;0950075R;PAUL LANGEVIN 1;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951230W;0951170F;LA CROIX DUNY;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951230W;0951363R;MARCEL CACHIN;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951230W;0952169S;PAULINE KERGOMARD;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951230W;0950591B;PAUL LANGEVIN 1;ECOLE MATERNELLE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951230W;0951169E;CROIX DUNY;ECOLE MATERNELLE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951230W;0951244L;MARCEL CACHIN 1;ECOLE MATERNELLE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951230W;0951294R;MARCEL CACHIN 2;ECOLE MATERNELLE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951230W;0951415X;PAULINE KERGOMARD;ECOLE MATERNELLE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951356H;0951356H;LUCIE AUBRAC;COLLEGE;REP;;ce.0951356H@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951356H;0950714K;PAUL ELUARD 1;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951356H;0950725X;PAUL ELUARD 2;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;ARGENTEUIL;0951356H;0950726Y;PAUL ELUARD;ECOLE MATERNELLE;REP;IEN ARGENTEUIL SUD;ce.0951243K@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;BEZONS;0950887Y;0950887Y;GABRIEL PERI;COLLEGE;REP;;ce.0950887Y@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;BEZONS;0950887Y;0950881S;PAUL LANGEVIN;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL-BEZONS;ce.0951023W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;BEZONS;0950887Y;0950919H;PAUL LANGEVIN;ECOLE MATERNELLE;REP;IEN ARGENTEUIL-BEZONS;ce.0951023W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;BEZONS;0950888Z;0950888Z;HENRI WALLON;COLLEGE;REP;;ce.0950888Z@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;BEZONS;0950888Z;0950279M;MARCEL CACHIN;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL-BEZONS;ce.0951023W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;BEZONS;0950888Z;0950282R;PAUL VAILLANT COUTURIER;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL-BEZONS;ce.0951023W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;BEZONS;0950888Z;0950669L;VICTOR HUGO 1;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL-BEZONS;ce.0951023W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;BEZONS;0950888Z;0950670M;VICTOR HUGO 2;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL-BEZONS;ce.0951023W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;BEZONS;0950888Z;0950600L;MARCEL CACHIN;ECOLE MATERNELLE;REP;IEN ARGENTEUIL-BEZONS;ce.0951023W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;BEZONS;0950888Z;0950602N;PAUL VAILLANT COUTURIER;ECOLE MATERNELLE;REP;IEN ARGENTEUIL-BEZONS;ce.0951023W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;BEZONS;0950888Z;0950677V;VICTOR HUGO;ECOLE MATERNELLE;REP;IEN ARGENTEUIL-BEZONS;ce.0951023W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;BEZONS;0950888Z;0951206V;ANGELA DAVIS;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN ARGENTEUIL-BEZONS;ce.0951023W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;BEZONS;0950888Z;0951737X;JACQUES PREVERT;ECOLE MATERNELLE;REP;IEN ARGENTEUIL-BEZONS;ce.0951023W@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;CERGY;0951401G;0951401G;LA JUSTICE;COLLEGE;REP;;ce.0951401G@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;CERGY;0951401G;0951301Y;LES CHENES;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN CERGY EST-PONTOISE;ce.0952116J@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;CERGY;0951401G;0951416Y;LE PONCEAU;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN CERGY EST-PONTOISE;ce.0952116J@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;CERGY;0951401G;0951417Z;LA JUSTICE;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN CERGY EST-PONTOISE;ce.0952116J@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;CERGY;0951401G;0951444D;LES LINANDES;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN CERGY EST-PONTOISE;ce.0952116J@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;CERGY;0951401G;0951296T;LES CHENES;ECOLE MATERNELLE;REP;IEN CERGY EST-PONTOISE;ce.0952116J@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;CERGY;0951401G;0951408P;LE PONCEAU;ECOLE MATERNELLE;REP;IEN CERGY EST-PONTOISE;ce.0952116J@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;CERGY;0951401G;0951516G;LE PARC;ECOLE MATERNELLE;REP;IEN CERGY EST-PONTOISE;ce.0952116J@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;CERGY;0951617S;0951617S;GERARD PHILIPE;COLLEGE;REP;;ce.0951617S@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;CERGY;0951617S;0951470G;LA SEBILLE;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN CERGY OUEST;ce.0952115H@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;CERGY;0951617S;0951520L;LES GENOTTES;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN CERGY OUEST;ce.0952115H@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;CERGY;0951617S;0951560E;LA BELLE EPINE;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN CERGY OUEST;ce.0952115H@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;CERGY;0951617S;0951630F;LES TERRASSES;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN CERGY OUEST;ce.0952115H@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;CERGY;0951617S;0951643V;L'ESCAPADE;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN CERGY OUEST;ce.0952115H@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;CERGY;0951617S;0951730P;LES TILLEULS;ECOLE ELEMENTAIRE OU PRIMAIRE;REP;IEN CERGY OUEST;ce.0952115H@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;CERGY;0951617S;0951480T;LA SEBILLE;ECOLE MATERNELLE;REP;IEN CERGY OUEST;ce.0952115H@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;CERGY;0951617S;0951517H;LES GENOTTES;ECOLE MATERNELLE;REP;IEN CERGY OUEST;ce.0952115H@ac-versailles.fr
VERSAILLES;95;VAL-D'OISE;CERGY;0951617S;0951553X;BELLE EPINE;ECOLE MATERNELLE;REP;IEN CERGY OUEST;ce.0952115H@ac-versailles.fr
